rebalance_date,ticker,weight,Name,sector,portfolio_sleeve_label,concentrated_selection_source,portfolio_defensive_rotation_action,market_circuit_state,market_circuit_multiplier,market_circuit_source_rebalance_date,market_circuit_target_book
2024-05-31,CMG,0.248623449739983,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-05-31,True
2024-05-31,ETR,0.1812463601445281,ENTERGY CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2024-05-31,True
2024-05-31,CHRD,0.1588704517266298,CHORD ENERGY CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2024-05-31,True
2024-05-31,TT,0.1327051315231629,TRANE TECHNOLOGIES PLC,Industrials,early_scout,preferred_final_label,promote_monster_early,normal,1.0,2024-05-31,True
2024-05-31,CMS,0.1127225228548909,CMS ENERGY CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2024-05-31,True
2024-05-31,DECK,0.0905727887064853,DECKERS OUTDOOR CORP,Consumer Discretionary,early_scout,preferred_final_label,promote_monster_early,normal,1.0,2024-05-31,True
2024-05-31,EXE,0.0752592953043197,EXPAND ENERGY CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2024-05-31,True
2024-06-28,TT,0.2279422774539928,TRANE TECHNOLOGIES PLC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2024-06-28,True
2024-06-28,ETR,0.1923636901782732,ENTERGY CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2024-06-28,True
2024-06-28,DKS,0.1485298740090643,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-06-28,True
2024-06-28,HALO,0.1264129420854859,HALOZYME THERAPEUTICS INC,Health Care,early_scout,preferred_final_label,neutral,normal,1.0,2024-06-28,True
2024-06-28,CMS,0.1109445361678235,CMS ENERGY CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2024-06-28,True
2024-06-28,HEI,0.1038311896214291,HEICO CORP,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2024-06-28,True
2024-06-28,TSCO,0.0899754904839309,TRACTOR SUPPLY,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-06-28,True
2024-07-31,ETR,0.2339490487994992,ENTERGY CORP,Utilities,early_scout,preferred_final_label,promote_monster_early,normal,1.0,2024-07-31,True
2024-07-31,DKS,0.1678450123441175,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-07-31,True
2024-07-31,UTHR,0.1334001487914738,UNITED THERAPEUTICS CORP,Health Care,early_scout,preferred_final_label,neutral,normal,1.0,2024-07-31,True
2024-07-31,DECK,0.1246916921207387,DECKERS OUTDOOR CORP,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-07-31,True
2024-07-31,ALSN,0.1217687802995097,ALLISON TRANSMISSION HOLDINGS INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2024-07-31,True
2024-07-31,HALO,0.109283099330287,HALOZYME THERAPEUTICS INC,Health Care,early_scout,preferred_final_label,neutral,normal,1.0,2024-07-31,True
2024-07-31,TPL,0.1090622183143737,TEXAS PACIFIC LAND CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2024-07-31,True
2024-08-01,ETR,0.14036942927969953,ENTERGY CORP,Utilities,early_scout,preferred_final_label,promote_monster_early,caution,0.6,2024-07-31,True
2024-08-01,DKS,0.1007070074064705,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2024-07-31,True
2024-08-01,UTHR,0.08004008927488428,UNITED THERAPEUTICS CORP,Health Care,early_scout,preferred_final_label,neutral,caution,0.6,2024-07-31,True
2024-08-01,DECK,0.07481501527244322,DECKERS OUTDOOR CORP,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2024-07-31,True
2024-08-01,ALSN,0.07306126817970582,ALLISON TRANSMISSION HOLDINGS INC,Industrials,early_scout,preferred_final_label,neutral,caution,0.6,2024-07-31,True
2024-08-01,HALO,0.0655698595981722,HALOZYME THERAPEUTICS INC,Health Care,early_scout,preferred_final_label,neutral,caution,0.6,2024-07-31,True
2024-08-01,TPL,0.06543733098862421,TEXAS PACIFIC LAND CORP,Energy,early_scout,preferred_final_label,neutral,caution,0.6,2024-07-31,True
2024-08-15,ETR,0.2339490487994992,ENTERGY CORP,Utilities,early_scout,preferred_final_label,promote_monster_early,normal,1.0,2024-07-31,True
2024-08-15,DKS,0.1678450123441175,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-07-31,True
2024-08-15,UTHR,0.1334001487914738,UNITED THERAPEUTICS CORP,Health Care,early_scout,preferred_final_label,neutral,normal,1.0,2024-07-31,True
2024-08-15,DECK,0.1246916921207387,DECKERS OUTDOOR CORP,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-07-31,True
2024-08-15,ALSN,0.1217687802995097,ALLISON TRANSMISSION HOLDINGS INC,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2024-07-31,True
2024-08-15,HALO,0.109283099330287,HALOZYME THERAPEUTICS INC,Health Care,early_scout,preferred_final_label,neutral,normal,1.0,2024-07-31,True
2024-08-15,TPL,0.1090622183143737,TEXAS PACIFIC LAND CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2024-07-31,True
2024-08-30,BKNG,0.3122024299483715,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-08-30,True
2024-08-30,DKS,0.1641653883374125,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-08-30,True
2024-08-30,PFGC,0.1332866266517773,PERFORMANCE FOOD GROUP,Consumer Staples,early_scout,preferred_final_label,neutral,normal,1.0,2024-08-30,True
2024-08-30,TPL,0.1177366059941933,TEXAS PACIFIC LAND CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2024-08-30,True
2024-08-30,ALNY,0.114560200631956,ALNYLAM PHARMACEUTICALS INC,Health Care,early_scout,preferred_final_label,neutral,normal,1.0,2024-08-30,True
2024-08-30,HALO,0.1095129458999965,HALOZYME THERAPEUTICS INC,Health Care,early_scout,preferred_final_label,promote_monster_early,normal,1.0,2024-08-30,True
2024-08-30,UTHR,0.0485358025362929,UNITED THERAPEUTICS CORP,Health Care,future_winner,monster_extreme_early,promote_monster_early,normal,1.0,2024-08-30,True
2024-09-30,BKNG,0.2052981249753597,BOOKING HOLDINGS INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,normal,1.0,2024-09-30,True
2024-09-30,NRG,0.201935988180157,NRG ENERGY INC,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2024-09-30,True
2024-09-30,PFGC,0.1454956855998472,PERFORMANCE FOOD GROUP,Consumer Staples,early_scout,preferred_final_label,neutral,normal,1.0,2024-09-30,True
2024-09-30,DKS,0.1427138757714724,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-09-30,True
2024-09-30,DECK,0.1082857403042724,DECKERS OUTDOOR CORP,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-09-30,True
2024-09-30,TPL,0.1031461663091272,TEXAS PACIFIC LAND CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2024-09-30,True
2024-09-30,TSCO,0.0931244188597639,TRACTOR SUPPLY,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-09-30,True
2024-10-31,PFGC,0.1806676133330159,PERFORMANCE FOOD GROUP,Consumer Staples,early_scout,preferred_final_label,neutral,normal,1.0,2024-10-31,True
2024-10-31,EXP,0.1604349198212269,EAGLE MATERIALS INC,Materials,early_scout,preferred_final_label,neutral,normal,1.0,2024-10-31,True
2024-10-31,PANW,0.1505121847142363,PALO ALTO NETWORKS INC,Information Technology,future_winner,preferred_final_label,neutral,normal,1.0,2024-10-31,True
2024-10-31,CEG,0.1396575518222368,CONSTELLATION ENERGY CORP,Utilities,future_winner,preferred_final_label,neutral,normal,1.0,2024-10-31,True
2024-10-31,ORLY,0.1296436850545758,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-10-31,True
2024-10-31,WDAY,0.1277097776646838,WORKDAY INC CLASS A,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2024-10-31,True
2024-10-31,TPL,0.1113742675900244,TEXAS PACIFIC LAND CORP,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2024-10-31,True
2024-11-29,WDAY,0.2508331129548796,WORKDAY INC CLASS A,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2024-11-29,True
2024-11-29,EXP,0.1741222003481731,EAGLE MATERIALS INC,Materials,early_scout,preferred_final_label,neutral,normal,1.0,2024-11-29,True
2024-11-29,GDDY,0.1429052344732006,GODADDY INC CLASS A,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2024-11-29,True
2024-11-29,HLI,0.1232612474602338,HOULIHAN LOKEY INC CLASS A,Financials,early_scout,preferred_final_label,neutral,normal,1.0,2024-11-29,True
2024-11-29,PFGC,0.1177485606798573,PERFORMANCE FOOD GROUP,Consumer Staples,early_scout,preferred_final_label,neutral,normal,1.0,2024-11-29,True
2024-11-29,AEE,0.0968310109577278,AMEREN CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2024-11-29,True
2024-11-29,ACI,0.0942986331259275,ALBERTSONS COMPANY INC CLASS A,Consumer Staples,early_scout,preferred_final_label,neutral,normal,1.0,2024-11-29,True
2024-12-31,DKS,0.338853383096478,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2024-12-31,True
2024-12-31,ACI,0.2390669702240387,ALBERTSONS COMPANY INC CLASS A,Consumer Staples,early_scout,preferred_final_label,neutral,normal,1.0,2024-12-31,True
2024-12-31,ROIV,0.1174937161074414,ROIVANT SCIENCES LTD,Health Care,early_scout,preferred_final_label,neutral,normal,1.0,2024-12-31,True
2024-12-31,INTU,0.0903398384486085,INTUIT INC,Information Technology,future_winner,preferred_final_label,neutral,normal,1.0,2024-12-31,True
2024-12-31,BR,0.0783519682394865,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,future_winner,preferred_final_label,neutral,normal,1.0,2024-12-31,True
2024-12-31,GRMN,0.0709203768938009,GARMIN LTD,Consumer Discretionary,future_winner,preferred_final_label,neutral,normal,1.0,2024-12-31,True
2024-12-31,EXPE,0.0649737469901456,EXPEDIA GROUP INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,normal,1.0,2024-12-31,True
2025-01-31,DKS,0.2761370171907606,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-01-31,True
2025-01-31,JBL,0.2044937518467347,JABIL INC,Information Technology,early_scout,preferred_final_label,neutral,normal,1.0,2025-01-31,True
2025-01-31,AEE,0.1240662159273132,AMEREN CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2025-01-31,True
2025-01-31,TTWO,0.114645149086026,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,early_scout,preferred_final_label,neutral,normal,1.0,2025-01-31,True
2025-01-31,RL,0.1116031375459251,RALPH LAUREN CORP CLASS A,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-01-31,True
2025-01-31,NXT,0.0955896596974738,Nextracker,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2025-01-31,True
2025-01-31,PFGC,0.0734650687057663,PERFORMANCE FOOD GROUP,Consumer Staples,future_winner,preferred_final_label,neutral,normal,1.0,2025-01-31,True
2025-02-28,ORLY,0.2774858528138045,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-02-28,True
2025-02-28,DKS,0.1575876521202826,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-02-28,True
2025-02-28,MELI,0.1372368190030333,MercadoLibre,Internet,future_winner,preferred_final_label,neutral,normal,1.0,2025-02-28,True
2025-02-28,SEIC,0.1265173579870328,SEI INVESTMENTS,Financials,early_scout,preferred_final_label,neutral,normal,1.0,2025-02-28,True
2025-02-28,SGI,0.115661057526886,SOMNIGROUP INTERNATIONAL INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-02-28,True
2025-02-28,CROX,0.0931127007444661,CROCS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-02-28,True
2025-02-28,EBAY,0.0923985598044944,EBAY INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-02-28,True
2025-03-04,ORLY,0.1664915116882827,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-04,DKS,0.09455259127216957,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-04,MELI,0.08234209140181999,MercadoLibre,Internet,future_winner,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-04,SEIC,0.07591041479221969,SEI INVESTMENTS,Financials,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-04,SGI,0.0693966345161316,SOMNIGROUP INTERNATIONAL INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-04,CROX,0.055867620446679665,CROCS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-04,EBAY,0.055439135882696645,EBAY INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-10,ORLY,0.06937146320345113,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,crisis,0.25,2025-02-28,True
2025-03-10,DKS,0.03939691303007065,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,crisis,0.25,2025-02-28,True
2025-03-10,MELI,0.034309204750758326,MercadoLibre,Internet,future_winner,preferred_final_label,neutral,crisis,0.25,2025-02-28,True
2025-03-10,SEIC,0.0316293394967582,SEI INVESTMENTS,Financials,early_scout,preferred_final_label,neutral,crisis,0.25,2025-02-28,True
2025-03-10,SGI,0.0289152643817215,SOMNIGROUP INTERNATIONAL INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,crisis,0.25,2025-02-28,True
2025-03-10,CROX,0.023278175186116527,CROCS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,crisis,0.25,2025-02-28,True
2025-03-10,EBAY,0.0230996399511236,EBAY INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,crisis,0.25,2025-02-28,True
2025-03-24,ORLY,0.1664915116882827,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-24,DKS,0.09455259127216957,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-24,MELI,0.08234209140181999,MercadoLibre,Internet,future_winner,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-24,SEIC,0.07591041479221969,SEI INVESTMENTS,Financials,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-24,SGI,0.0693966345161316,SOMNIGROUP INTERNATIONAL INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-24,CROX,0.055867620446679665,CROCS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-24,EBAY,0.055439135882696645,EBAY INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-25,ORLY,0.2774858528138045,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-02-28,True
2025-03-25,DKS,0.1575876521202826,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-02-28,True
2025-03-25,MELI,0.1372368190030333,MercadoLibre,Internet,future_winner,preferred_final_label,neutral,normal,1.0,2025-02-28,True
2025-03-25,SEIC,0.1265173579870328,SEI INVESTMENTS,Financials,early_scout,preferred_final_label,neutral,normal,1.0,2025-02-28,True
2025-03-25,SGI,0.115661057526886,SOMNIGROUP INTERNATIONAL INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-02-28,True
2025-03-25,CROX,0.0931127007444661,CROCS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-02-28,True
2025-03-25,EBAY,0.0923985598044944,EBAY INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-02-28,True
2025-03-28,ORLY,0.1664915116882827,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-28,DKS,0.09455259127216957,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-28,MELI,0.08234209140181999,MercadoLibre,Internet,future_winner,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-28,SEIC,0.07591041479221969,SEI INVESTMENTS,Financials,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-28,SGI,0.0693966345161316,SOMNIGROUP INTERNATIONAL INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-28,CROX,0.055867620446679665,CROCS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-28,EBAY,0.055439135882696645,EBAY INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-02-28,True
2025-03-31,ORLY,0.18256675215545626,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-03-31,True
2025-03-31,ETR,0.12014802582114521,ENTERGY CORP,Utilities,early_scout,preferred_final_label,neutral,caution,0.6,2025-03-31,True
2025-03-31,BKNG,0.07170150925462512,BOOKING HOLDINGS INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,caution,0.6,2025-03-31,True
2025-03-31,MELI,0.06420723026997684,MercadoLibre,Internet,future_winner,preferred_final_label,neutral,caution,0.6,2025-03-31,True
2025-03-31,DKS,0.055435213462983295,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-03-31,True
2025-03-31,CROX,0.05384252258314547,CROCS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-03-31,True
2025-03-31,GLPI,0.052098746452667634,GAMING AND LEISURE PROPERTIES REIT,Real Estate,early_scout,preferred_final_label,neutral,caution,0.6,2025-03-31,True
2025-04-04,ORLY,0.07606948006477345,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,crisis,0.25,2025-03-31,True
2025-04-04,ETR,0.05006167742547717,ENTERGY CORP,Utilities,early_scout,preferred_final_label,neutral,crisis,0.25,2025-03-31,True
2025-04-04,BKNG,0.0298756288560938,BOOKING HOLDINGS INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,crisis,0.25,2025-03-31,True
2025-04-04,MELI,0.02675301261249035,MercadoLibre,Internet,future_winner,preferred_final_label,neutral,crisis,0.25,2025-03-31,True
2025-04-04,DKS,0.023098005609576373,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,crisis,0.25,2025-03-31,True
2025-04-04,CROX,0.02243438440964395,CROCS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,crisis,0.25,2025-03-31,True
2025-04-04,GLPI,0.02170781102194485,GAMING AND LEISURE PROPERTIES REIT,Real Estate,early_scout,preferred_final_label,neutral,crisis,0.25,2025-03-31,True
2025-04-23,ORLY,0.18256675215545626,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-03-31,True
2025-04-23,ETR,0.12014802582114521,ENTERGY CORP,Utilities,early_scout,preferred_final_label,neutral,caution,0.6,2025-03-31,True
2025-04-23,BKNG,0.07170150925462512,BOOKING HOLDINGS INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,caution,0.6,2025-03-31,True
2025-04-23,MELI,0.06420723026997684,MercadoLibre,Internet,future_winner,preferred_final_label,neutral,caution,0.6,2025-03-31,True
2025-04-23,DKS,0.055435213462983295,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-03-31,True
2025-04-23,CROX,0.05384252258314547,CROCS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,caution,0.6,2025-03-31,True
2025-04-23,GLPI,0.052098746452667634,GAMING AND LEISURE PROPERTIES REIT,Real Estate,early_scout,preferred_final_label,neutral,caution,0.6,2025-03-31,True
2025-04-25,ORLY,0.3042779202590938,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-03-31,True
2025-04-25,ETR,0.2002467097019087,ENTERGY CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2025-03-31,True
2025-04-25,BKNG,0.1195025154243752,BOOKING HOLDINGS INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,normal,1.0,2025-03-31,True
2025-04-25,MELI,0.1070120504499614,MercadoLibre,Internet,future_winner,preferred_final_label,neutral,normal,1.0,2025-03-31,True
2025-04-25,DKS,0.0923920224383055,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-03-31,True
2025-04-25,CROX,0.0897375376385758,CROCS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-03-31,True
2025-04-25,GLPI,0.0868312440877794,GAMING AND LEISURE PROPERTIES REIT,Real Estate,early_scout,preferred_final_label,neutral,normal,1.0,2025-03-31,True
2025-04-30,ORLY,0.2803964421104494,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-04-30,True
2025-04-30,BKNG,0.1580958372575548,BOOKING HOLDINGS INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,normal,1.0,2025-04-30,True
2025-04-30,MELI,0.1557549735044156,MercadoLibre,Internet,future_winner,preferred_final_label,neutral,normal,1.0,2025-04-30,True
2025-04-30,UBER,0.139964500412797,UBER TECHNOLOGIES INC,Industrials,future_winner,preferred_final_label,neutral,normal,1.0,2025-04-30,True
2025-04-30,NRG,0.1156192739308421,NRG ENERGY INC,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2025-04-30,True
2025-04-30,ETR,0.0784223469872892,ENTERGY CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2025-04-30,True
2025-04-30,CROX,0.0717466257966517,CROCS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-04-30,True
2025-05-30,ORLY,0.2570944599067413,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-05-30,True
2025-05-30,BKNG,0.1560310332327028,BOOKING HOLDINGS INC,Consumer Discretionary,future_winner,preferred_final_label,promote_monster_early,normal,1.0,2025-05-30,True
2025-05-30,CROX,0.1436243745051872,CROCS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-05-30,True
2025-05-30,PPL,0.1294839531219697,PPL CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2025-05-30,True
2025-05-30,ETR,0.1116596161139416,ENTERGY CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2025-05-30,True
2025-05-30,AEE,0.1084411762309491,AMEREN CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2025-05-30,True
2025-05-30,STE,0.093665386888508,STERIS,Health Care,early_scout,preferred_final_label,neutral,normal,1.0,2025-05-30,True
2025-06-30,ORLY,0.1980329649928471,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-06-30,True
2025-06-30,BKNG,0.175721894757469,BOOKING HOLDINGS INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,normal,1.0,2025-06-30,True
2025-06-30,PPL,0.1584739101496598,PPL CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2025-06-30,True
2025-06-30,AEE,0.1555295970888852,AMEREN CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2025-06-30,True
2025-06-30,ETR,0.1511774948094955,ENTERGY CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2025-06-30,True
2025-06-30,PR,0.1493623840531395,PERMIAN RESOURCES CORP CLASS A,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2025-06-30,True
2025-06-30,AXON,0.0117017541485038,AXON ENTERPRISE INC,Industrials,future_winner,monster_extreme_early,promote_monster_early,normal,1.0,2025-06-30,True
2025-07-31,ORLY,0.3063796123767691,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-07-31,True
2025-07-31,BLD,0.1320463151114113,TOPBUILD CORP,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-07-31,True
2025-07-31,PR,0.1291713073085192,PERMIAN RESOURCES CORP CLASS A,Energy,early_scout,preferred_final_label,neutral,normal,1.0,2025-07-31,True
2025-07-31,BKNG,0.1128151750880646,BOOKING HOLDINGS INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,normal,1.0,2025-07-31,True
2025-07-31,CROX,0.1104609861247675,CROCS INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-07-31,True
2025-07-31,AEE,0.1103464050105211,AMEREN CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2025-07-31,True
2025-07-31,RL,0.0987801989799468,RALPH LAUREN CORP CLASS A,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-07-31,True
2025-08-29,GTLS,0.2258454600539884,Chart Industries,Industrials,early_scout,preferred_final_label,neutral,normal,1.0,2025-08-29,True
2025-08-29,PPL,0.2090376030206286,PPL CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2025-08-29,True
2025-08-29,BKNG,0.1199734077004276,BOOKING HOLDINGS INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,normal,1.0,2025-08-29,True
2025-08-29,CMS,0.1185121681216836,CMS ENERGY CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2025-08-29,True
2025-08-29,DKS,0.1138520980308065,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-08-29,True
2025-08-29,MELI,0.1096301105478066,MercadoLibre,Internet,future_winner,preferred_final_label,neutral,normal,1.0,2025-08-29,True
2025-08-29,MLM,0.1031491525246584,MARTIN MARIETTA MATERIALS INC,Materials,early_scout,preferred_final_label,neutral,normal,1.0,2025-08-29,True
2025-09-30,PPL,0.2246792236462072,PPL CORP,Utilities,early_scout,preferred_final_label,promote_monster_early,normal,1.0,2025-09-30,True
2025-09-30,DKS,0.1689475937557197,DICKS SPORTING INC,Consumer Discretionary,early_scout,preferred_final_label,neutral,normal,1.0,2025-09-30,True
2025-09-30,CMS,0.1552091992586038,CMS ENERGY CORP,Utilities,early_scout,preferred_final_label,neutral,normal,1.0,2025-09-30,True
2025-09-30,BKNG,0.1278965849410647,BOOKING HOLDINGS INC,Consumer Discretionary,future_winner,preferred_final_label,neutral,normal,1.0,2025-09-30,True
