ticker,date,bull_count,bear_count,bull_delta,bear_delta,event_type,fwd_21d_pct,fwd_63d_pct,fwd_126d_pct
MDLZ,2026-03-01,23,0,-1,0,downgrade_1,-5.407599870087687,,
MDLZ,2026-04-01,22,0,-1,0,downgrade_1,,,
MDT,2026-02-01,20,1,-1,0,downgrade_1,-6.070318570318567,,
MDT,2026-03-01,24,1,4,0,upgrade_wave_3,-12.20561130452591,,
MDT,2026-04-01,23,1,-1,0,downgrade_1,,,
MDU,2026-02-01,7,0,0,0,no_change,0.6338371526084741,,
MDU,2026-03-01,7,0,0,0,no_change,-0.3868471953578201,,
MDU,2026-04-01,7,0,0,0,no_change,,,
MEDP,2026-02-01,1,6,0,0,no_change,-20.103694547452278,,
MEDP,2026-03-01,8,2,7,-4,upgrade_wave_3,1.8903842748362099,,
MEDP,2026-04-01,9,1,1,-1,upgrade_1,,,
MET,2026-02-01,15,0,-1,0,downgrade_1,-7.872718052738326,,
MET,2026-03-01,15,0,0,0,no_change,-5.272651588733169,,
MET,2026-04-01,16,0,1,0,upgrade_1,,,
META,2026-02-01,65,0,1,0,upgrade_1,-8.572226099092806,,
META,2026-03-01,65,0,0,0,no_change,-17.248295226634568,,
META,2026-04-01,64,0,-1,0,downgrade_1,,,
MGM,2026-02-01,18,3,0,1,no_change,6.887298747763881,,
MGM,2026-03-01,16,3,-2,0,downgrade_wave_2,-3.3640803038524236,,
MGM,2026-04-01,16,3,0,0,no_change,,,
MHK,2026-02-01,11,0,-1,0,downgrade_1,-3.8688967731035584,,
MHK,2026-03-01,11,0,0,0,no_change,-23.884409675101782,,
MHK,2026-04-01,11,0,0,0,no_change,,,
MIDD,2026-02-01,12,0,0,0,no_change,10.165115172929262,,
MIDD,2026-03-01,12,0,0,0,no_change,-24.67724742390146,,
MIDD,2026-04-01,12,0,0,0,no_change,,,
MKC,2026-02-01,10,1,0,0,no_change,9.445253113375385,,
MKC,2026-03-01,10,1,0,0,no_change,-24.38063063063064,,
MKC,2026-04-01,10,1,0,0,no_change,,,
MKL,2026-02-01,0,5,0,0,no_change,-0.1279010506507805,,
MKL,2026-03-01,0,5,0,0,no_change,-8.974315671638177,,
MKL,2026-04-01,0,5,0,0,no_change,,,
MKSI,2026-02-01,18,1,0,0,no_change,-1.210653753026636,,
MKSI,2026-03-01,17,1,-1,0,downgrade_1,-13.904115192669565,,
MKSI,2026-04-01,17,1,0,0,no_change,,,
MKTX,2026-02-01,10,1,0,0,no_change,14.406429120132369,,
MKTX,2026-03-01,10,1,0,0,no_change,-14.182291666666657,,
MKTX,2026-04-01,9,1,-1,0,downgrade_1,,,
MLI,2026-02-01,5,0,0,0,no_change,-13.12619362421037,,
MLI,2026-03-01,5,0,0,0,no_change,-8.536792132926408,,
MLI,2026-04-01,5,0,0,0,no_change,,,
MLM,2026-02-01,16,1,-2,0,downgrade_wave_2,0.740854359996912,,
MLM,2026-03-01,16,1,0,0,no_change,-15.22384971252051,,
MLM,2026-04-01,16,1,0,0,no_change,,,
MMM,2026-02-01,13,1,-1,0,downgrade_1,3.4734917733089565,,
MMM,2026-03-01,13,1,0,0,no_change,-13.791434793128465,,
MMM,2026-04-01,13,1,0,0,no_change,,,
MNST,2026-02-01,19,0,0,-2,no_change,-2.1916790490341898,,
MNST,2026-03-01,19,0,0,0,no_change,-16.3892145369285,,
MNST,2026-04-01,19,0,0,0,no_change,,,
MO,2026-02-01,13,3,1,0,upgrade_1,11.130827552831102,,
MO,2026-03-01,13,3,0,0,no_change,-2.925840092699894,,
MO,2026-04-01,13,3,0,0,no_change,,,
MOH,2026-02-01,3,8,0,0,no_change,-19.366334428420295,,
MOH,2026-03-01,6,2,3,-6,upgrade_wave_3,-14.657578708211627,,
MOH,2026-04-01,6,2,0,0,no_change,,,
MORN,2026-02-01,7,0,0,0,no_change,-9.78771834331239,,
MORN,2026-03-01,7,0,0,0,no_change,-10.085180736048926,,
MORN,2026-04-01,7,0,0,0,no_change,,,
MOS,2026-02-01,12,0,-1,0,downgrade_1,-2.6181818181818195,,
MOS,2026-03-01,13,1,1,1,upgrade_1,-10.201149425287358,,
MOS,2026-04-01,10,2,-3,1,downgrade_wave_3,,,
MP,2026-02-01,23,0,1,0,upgrade_1,4.475072315807371,,
MP,2026-03-01,23,0,0,0,no_change,-22.558179038559533,,
MP,2026-04-01,23,0,0,0,no_change,,,
MPC,2026-02-01,14,0,0,0,no_change,20.31329814404903,,
MPC,2026-03-01,14,0,0,0,no_change,23.686998637808387,,
MPC,2026-04-01,14,0,0,0,no_change,,,
MPT,2026-02-01,2,8,0,-1,no_change,10.557768924302803,,
MPT,2026-03-01,3,8,1,0,upgrade_1,-20.833333333333336,,
MPT,2026-04-01,3,8,0,0,no_change,,,
MPWR,2026-02-01,22,0,2,0,upgrade_wave_2,-4.428234666192255,,
MPWR,2026-03-01,22,0,0,0,no_change,-12.286259341582506,,
MPWR,2026-04-01,22,0,0,0,no_change,,,
MRK,2026-02-01,21,0,-1,0,downgrade_1,8.66962909222817,,
MRK,2026-03-01,24,0,3,0,upgrade_wave_3,-4.619609109998379,,
MRK,2026-04-01,24,0,0,0,no_change,,,
MRNA,2026-02-01,3,6,-1,-1,downgrade_1,13.070115724982978,,
MRNA,2026-03-01,3,6,0,0,no_change,-9.968265820421884,,
MRNA,2026-04-01,3,6,0,0,no_change,,,
MRSH,2026-02-01,13,1,0,0,no_change,-2.1042563366810207,,
MRSH,2026-03-01,12,1,-1,0,downgrade_1,-6.43675698832602,,
MRSH,2026-04-01,12,1,0,0,no_change,,,
MRVL,2026-02-01,37,0,2,0,upgrade_wave_2,-1.7866193613786052,,
MRVL,2026-03-01,38,0,1,0,upgrade_1,7.491737054719061,,
MRVL,2026-04-01,41,0,3,0,upgrade_wave_3,,,
MS,2026-02-01,17,0,0,0,no_change,-9.217724288840278,,
MS,2026-03-01,17,0,0,0,no_change,-4.88859527956278,,
MS,2026-04-01,17,0,0,0,no_change,,,
MSA,2026-02-01,6,0,0,0,no_change,9.455263900649168,,
MSA,2026-03-01,6,0,0,0,no_change,-17.767770329051736,,
MSA,2026-04-01,6,0,0,0,no_change,,,
MSCI,2026-02-01,19,1,0,0,no_change,-7.161616493220835,,
MSCI,2026-03-01,20,1,1,0,upgrade_1,-6.986342094678499,,
MSCI,2026-04-01,20,1,0,0,no_change,,,
MSFT,2026-02-01,62,0,0,0,no_change,-6.126101001650053,,
MSFT,2026-03-01,60,0,-2,0,downgrade_wave_2,-8.601110149208136,,
MSFT,2026-04-01,59,0,-1,0,downgrade_1,,,
MSGS,2026-02-01,9,0,0,0,no_change,13.53200493740081,,
MSGS,2026-03-01,9,0,0,0,no_change,-5.7076524151239205,,
MSGS,2026-04-01,10,0,1,0,upgrade_1,,,
MSI,2026-02-01,16,0,1,0,upgrade_1,19.29746112187609,,
MSI,2026-03-01,15,0,-1,0,downgrade_1,-11.504167876249326,,
MSI,2026-04-01,15,0,0,0,no_change,,,
MSM,2026-02-01,4,0,0,0,no_change,10.14939530471899,,
MSM,2026-03-01,0,5,-4,5,downgrade_wave_3,-4.124040920716121,,
MSM,2026-04-01,0,5,0,0,no_change,,,
MSTR,2026-02-01,20,0,1,0,upgrade_1,-11.37532562955046,,
MSTR,2026-03-01,20,0,0,0,no_change,-6.22393822393823,,
MSTR,2026-04-01,22,0,2,0,upgrade_wave_2,,,
MTB,2026-02-01,12,1,-3,0,downgrade_wave_3,-1.1689308119330222,,
MTB,2026-03-01,12,1,0,0,no_change,-7.304820720803762,,
MTB,2026-04-01,12,1,0,0,no_change,,,
MTCH,2026-02-01,12,0,-1,0,downgrade_1,-1.1235955056179692,,
MTCH,2026-03-01,12,0,0,0,no_change,-4.588607594936722,,
MTCH,2026-04-01,12,0,0,0,no_change,,,
MTD,2026-02-01,9,0,0,0,no_change,-4.11654190090589,,
MTD,2026-03-01,9,0,0,0,no_change,-8.68960773840447,,
MTD,2026-04-01,10,0,1,0,upgrade_1,,,
MTDR,2026-02-01,25,0,0,0,no_change,18.25817860300618,,
MTDR,2026-03-01,24,0,-1,0,downgrade_1,26.147859922179006,,
MTDR,2026-04-01,24,0,0,0,no_change,,,
MTG,2026-02-01,1,6,0,0,no_change,-0.7429420505200679,,
MTG,2026-03-01,1,6,0,0,no_change,-1.6584998115341198,,
MTG,2026-04-01,1,6,0,0,no_change,,,
MTN,2026-02-01,8,1,1,0,upgrade_1,3.764935748102527,,
MTN,2026-03-01,8,1,0,0,no_change,-8.673882630145059,,
MTN,2026-04-01,8,1,0,0,no_change,,,
MTSI,2026-02-01,18,0,0,0,no_change,10.02008582123619,,
MTSI,2026-03-01,18,0,0,0,no_change,-15.569079477672087,,
MTSI,2026-04-01,18,0,0,0,no_change,,,
MTZ,2026-02-01,23,0,1,0,upgrade_1,25.05821689953427,,
MTZ,2026-03-01,23,0,0,0,no_change,2.6105630494597687,,
MTZ,2026-04-01,23,0,0,0,no_change,,,
MU,2026-02-01,49,2,2,0,upgrade_wave_2,-8.484381025838793,,
MU,2026-03-01,49,2,0,0,no_change,-21.96328539903485,,
MU,2026-04-01,48,1,-1,-1,downgrade_1,,,
MUSA,2026-02-01,9,2,0,1,no_change,-2.958509857754843,,
MUSA,2026-03-01,9,2,0,0,no_change,27.39929364795004,,
MUSA,2026-04-01,10,2,1,0,upgrade_1,,,
NBIX,2026-02-01,30,0,-1,0,downgrade_1,-3.61605174187859,,
NBIX,2026-03-01,31,0,1,0,upgrade_1,-2.669187145557661,,
NBIX,2026-04-01,31,0,0,0,no_change,,,
NCLH,2026-02-01,21,0,0,0,no_change,-3.1420765027322495,,
NCLH,2026-03-01,19,0,-2,0,downgrade_wave_2,-28.80193626462284,,
NCLH,2026-04-01,18,0,-1,0,downgrade_1,,,
NCNO,2026-02-01,15,0,0,0,no_change,-21.17096018735364,,
NCNO,2026-03-01,15,0,0,0,no_change,-10.656753407682784,,
NCNO,2026-04-01,15,0,0,0,no_change,,,
NDAQ,2026-02-01,20,0,0,0,no_change,-9.779130973268646,,
NDAQ,2026-03-01,21,0,1,0,upgrade_1,-4.635761589403975,,
NDAQ,2026-04-01,21,0,0,0,no_change,,,
NDSN,2026-02-01,12,0,0,0,no_change,4.8264306268895885,,
NDSN,2026-03-01,12,0,0,0,no_change,-12.704471101417658,,
NDSN,2026-04-01,10,0,-2,0,downgrade_wave_2,,,
NEE,2026-02-01,21,1,0,0,no_change,5.33560864618885,,
NEE,2026-03-01,21,1,0,0,no_change,-1.8342753545910195,,
NEE,2026-04-01,21,1,0,0,no_change,,,
NEM,2026-02-01,24,0,1,0,upgrade_1,5.491766800178022,,
NEM,2026-03-01,24,0,0,0,no_change,-20.67692307692307,,
NEM,2026-04-01,25,0,1,0,upgrade_1,,,
NET,2026-02-01,23,3,0,0,no_change,0.8796165773893527,,
NET,2026-03-01,27,3,4,0,upgrade_wave_3,13.032115686160628,,
NET,2026-04-01,27,2,0,-1,no_change,,,
NEU,2021-10-01,0,5,0,0,no_change,,,
NEU,2021-11-01,0,5,0,0,no_change,,,
NEU,2021-12-01,0,5,0,0,no_change,,,
NFG,2026-02-01,5,0,0,0,no_change,10.949253731343278,,
NFG,2026-03-01,5,0,0,0,no_change,4.350214215093917,,
NFG,2026-04-01,5,0,0,0,no_change,,,
NFLX,2026-02-01,37,1,0,0,no_change,17.02000239549648,,
NFLX,2026-03-01,41,0,4,-1,upgrade_wave_3,-3.3977556109725637,,
NFLX,2026-04-01,45,0,4,0,upgrade_wave_3,,,
NI,2026-02-01,20,0,0,0,no_change,5.53172273650937,,
NI,2026-03-01,19,0,-1,0,downgrade_1,-1.6913319238900604,,
NI,2026-04-01,20,0,1,0,upgrade_1,,,
NKE,2026-02-01,26,2,0,0,no_change,-3.9152240737744703,,
NKE,2026-03-01,26,2,0,0,no_change,-17.594081698295273,,
NKE,2026-04-01,27,2,1,0,upgrade_1,,,
NLY,2026-02-01,12,0,1,0,upgrade_1,0.13037809647977738,,
NLY,2026-03-01,12,0,0,0,no_change,-8.519793459552483,,
NLY,2026-04-01,12,0,0,0,no_change,,,
NNN,2026-02-01,7,3,4,-5,upgrade_wave_3,9.023278137748969,,
NNN,2026-03-01,7,3,0,0,no_change,-7.568402471315094,,
NNN,2026-04-01,7,3,0,0,no_change,,,
NOC,2026-02-01,16,0,-1,0,downgrade_1,9.6567763557045,,
NOC,2026-03-01,16,0,0,0,no_change,-7.287611474640377,,
NOC,2026-04-01,17,0,1,0,upgrade_1,,,
NOV,2026-02-01,12,2,0,0,no_change,5.940054495912794,,
NOV,2026-03-01,11,1,-1,-1,downgrade_1,-8.39091806515302,,
NOV,2026-04-01,11,1,0,0,no_change,,,
NOW,2026-02-01,47,1,1,0,upgrade_1,-3.264678232629692,,
NOW,2026-03-01,47,1,0,0,no_change,-2.814554207943709,,
NOW,2026-04-01,47,1,0,0,no_change,,,
NRG,2026-02-01,13,0,0,0,no_change,6.178339775928721,,
NRG,2026-03-01,14,0,1,0,upgrade_1,-21.082923558337065,,
NRG,2026-04-01,17,0,3,0,upgrade_wave_3,,,
NSA,2026-02-01,1,9,0,0,no_change,8.707953473750397,,
NSA,2026-03-01,1,9,0,0,no_change,5.653912050256982,,
NSA,2026-04-01,4,0,3,-9,upgrade_wave_3,,,
NSC,2026-02-01,10,0,-1,0,downgrade_1,8.93421233347067,,
NSC,2026-03-01,10,0,0,0,no_change,-10.29738832051853,,
NSC,2026-04-01,10,0,0,0,no_change,,,
NTAP,2026-02-01,14,1,1,1,upgrade_1,2.532433834976655,,
NTAP,2026-03-01,14,1,0,0,no_change,2.171059274967191,,
NTAP,2026-04-01,13,1,-1,0,downgrade_1,,,
NTNX,2026-02-01,18,0,-1,0,downgrade_1,3.4833460462751153,,
NTNX,2026-03-01,18,0,0,0,no_change,-0.914315569487989,,
NTNX,2026-04-01,18,0,0,0,no_change,,,
NTRA,2026-02-01,24,0,0,0,no_change,-10.426581292723025,,
NTRA,2026-03-01,25,0,1,0,upgrade_1,-10.190348009998074,,
NTRA,2026-04-01,25,0,0,0,no_change,,,
NTRS,2026-02-01,3,6,0,0,no_change,-4.811617479756403,,
NTRS,2026-03-01,3,6,0,0,no_change,-4.794185477671409,,
NTRS,2026-04-01,3,6,0,0,no_change,,,
NU,2026-02-01,20,0,0,0,no_change,-16.845070422535212,,
NU,2026-03-01,20,0,0,0,no_change,-9.81308411214954,,
NU,2026-04-01,21,0,1,0,upgrade_1,,,
NUE,2026-02-01,15,0,-2,0,downgrade_wave_2,-0.18005851901867764,,
NUE,2026-03-01,15,0,0,0,no_change,-6.857756671189508,,
NUE,2026-04-01,16,0,1,0,upgrade_1,,,
NVDA,2026-02-01,65,1,1,0,upgrade_1,-5.797101449275354,,
NVDA,2026-03-01,67,1,2,0,upgrade_wave_2,-6.783678537163507,,
NVDA,2026-04-01,66,1,-1,0,downgrade_1,,,
NVR,2026-02-01,5,1,0,0,no_change,-3.596643673885791,,
NVR,2026-03-01,5,1,0,0,no_change,-13.547199376412477,,
NVR,2026-04-01,5,1,0,0,no_change,,,
NVST,2026-02-01,10,0,0,-1,no_change,22.15594375798893,,
NVST,2026-03-01,12,0,2,0,upgrade_wave_2,-16.946251283806912,,
NVST,2026-04-01,12,0,0,0,no_change,,,
NVT,2026-02-01,16,0,0,0,no_change,-0.5433814359522504,,
NVT,2026-03-01,16,0,0,0,no_change,-4.739776951672859,,
NVT,2026-04-01,17,0,1,0,upgrade_1,,,
NWL,2026-02-01,6,0,-1,0,downgrade_1,2.8235294117647136,,
NWL,2026-03-01,6,0,0,0,no_change,-27.472527472527474,,
NWL,2026-04-01,6,0,0,0,no_change,,,
NWS,2026-02-01,12,0,0,0,no_change,-15.69131832797428,,
NWS,2026-03-01,13,0,1,0,upgrade_1,5.750560119492154,,
NWS,2026-04-01,13,0,0,0,no_change,,,
NWSA,2026-02-01,12,0,0,0,no_change,-11.912689604143555,,
NWSA,2026-03-01,13,0,1,0,upgrade_1,2.017291066282434,,
NWSA,2026-04-01,13,0,0,0,no_change,,,
NXST,2026-02-01,11,0,0,0,no_change,14.676523213108595,,
NXST,2026-03-01,11,0,0,0,no_change,-26.228985738188193,,
NXST,2026-04-01,11,0,0,0,no_change,,,
NYT,2026-02-01,9,0,0,0,no_change,11.04897012685855,,
NYT,2026-03-01,9,0,0,0,no_change,4.336383005389144,,
NYT,2026-04-01,9,1,0,1,no_change,,,
O,2026-02-01,12,1,2,0,upgrade_wave_2,8.829300196206692,,
O,2026-03-01,12,1,0,0,no_change,-8.731343283582094,,
O,2026-04-01,11,1,-1,0,downgrade_1,,,
OC,2026-02-01,18,0,0,0,no_change,-4.405874499332441,,
OC,2026-03-01,18,0,0,0,no_change,-14.54083722454329,,
OC,2026-04-01,18,0,0,0,no_change,,,
ODFL,2026-02-01,15,3,0,0,no_change,20.05773672055429,,
ODFL,2026-03-01,14,4,-1,1,downgrade_1,-6.550110810145293,,
ODFL,2026-04-01,14,4,0,0,no_change,,,
OGE,2026-02-01,6,1,0,1,no_change,11.76739926739927,,
OGE,2026-03-01,6,1,0,0,no_change,-2.543752543752542,,
OGE,2026-04-01,7,1,1,0,upgrade_1,,,
OGN,2026-02-01,1,9,0,0,no_change,-19.20374707259952,,
OGN,2026-03-01,1,9,0,0,no_change,-21.810699588477366,,
OGN,2026-04-01,1,9,0,0,no_change,,,
OHI,2026-02-01,10,0,-2,0,downgrade_wave_2,8.158614402917053,,
OHI,2026-03-01,10,0,0,0,no_change,-8.63890615288999,,
OHI,2026-04-01,10,0,0,0,no_change,,,
OKE,2026-02-01,15,0,-1,0,downgrade_1,7.058972092435911,,
OKE,2026-03-01,13,0,-2,0,downgrade_wave_2,12.31122387338408,,
OKE,2026-04-01,16,0,3,0,upgrade_wave_3,,,
OKTA,2026-02-01,35,2,0,0,no_change,-14.157196969696983,,
OKTA,2026-03-01,35,2,0,0,no_change,4.09655172413792,,
OKTA,2026-04-01,37,2,2,0,upgrade_wave_2,,,
OLED,2026-02-01,13,0,0,0,no_change,-9.649886779306737,,
OLED,2026-03-01,13,0,0,0,no_change,-16.458899615709065,,
OLED,2026-04-01,13,0,0,0,no_change,,,
OLLI,2026-02-01,17,0,0,0,no_change,-6.119118846886051,,
OLLI,2026-03-01,17,0,0,0,no_change,-15.64892623716152,,
OLLI,2026-04-01,18,0,1,0,upgrade_1,,,
OLN,2026-02-01,6,1,0,0,no_change,17.011052378664115,,
OLN,2026-03-01,6,1,0,0,no_change,13.835238470634593,,
OLN,2026-04-01,5,1,-1,0,downgrade_1,,,
OMC,2026-02-01,11,1,0,1,no_change,9.83904465212877,,
OMC,2026-03-01,11,1,0,0,no_change,-11.68952983937157,,
OMC,2026-04-01,11,1,0,0,no_change,,,
OMF,2026-02-01,13,1,1,1,upgrade_1,-16.188587122368027,,
OMF,2026-03-01,12,1,-1,0,downgrade_1,-5.089058524173041,,
OMF,2026-04-01,12,1,0,0,no_change,,,
ON,2026-02-01,22,0,-1,-1,downgrade_1,5.894139255301378,,
ON,2026-03-01,21,0,-1,0,downgrade_1,-16.275571600481353,,
ON,2026-04-01,20,0,-1,0,downgrade_1,,,
ONON,2026-02-01,29,1,0,0,no_change,-2.9613259668508363,,
ONON,2026-03-01,29,1,0,0,no_change,-31.41135972461273,,
ONON,2026-04-01,30,1,1,0,upgrade_1,,,
ONTO,2026-02-01,11,0,0,0,no_change,2.6973521405592615,,
ONTO,2026-03-01,11,0,0,0,no_change,-12.330353420723505,,
ONTO,2026-04-01,11,0,0,0,no_change,,,
ORCL,2026-02-01,38,2,1,0,upgrade_1,-9.460444768501652,,
ORCL,2026-03-01,38,1,0,-1,no_change,-4.53920220082531,,
ORCL,2026-04-01,40,1,2,0,upgrade_wave_2,,,
ORI,2026-02-01,4,0,-1,0,downgrade_1,8.169517487873357,,
ORI,2026-03-01,4,0,0,0,no_change,-6.85794261721483,,
ORI,2026-04-01,4,0,0,0,no_change,,,
ORLY,2026-02-01,31,0,0,0,no_change,-4.613352301595364,,
ORLY,2026-03-01,30,0,-1,0,downgrade_1,-1.8853855986365575,,
ORLY,2026-04-01,29,0,-1,0,downgrade_1,,,
OSK,2026-02-01,15,2,1,1,upgrade_1,16.81268251981645,,
OSK,2026-03-01,15,1,0,-1,no_change,-19.0448182566757,,
OSK,2026-04-01,15,0,0,-1,no_change,,,
OTIS,2026-02-01,10,1,-1,0,downgrade_1,8.159681573402011,,
OTIS,2026-03-01,11,1,1,0,upgrade_1,-17.53457216940364,,
OTIS,2026-04-01,11,1,0,0,no_change,,,
OVV,2026-02-01,22,1,0,0,no_change,19.139636530940884,,
OVV,2026-03-01,23,1,1,0,upgrade_1,19.885352836528945,,
OVV,2026-04-01,23,1,0,0,no_change,,,
OWL,2026-02-01,16,0,0,0,no_change,-24.7067448680352,,
OWL,2026-03-01,15,0,-1,0,downgrade_1,-14.028436018957347,,
OWL,2026-04-01,15,0,0,0,no_change,,,
OXY,2026-02-01,11,4,0,0,no_change,18.263934787398096,,
OXY,2026-03-01,11,5,0,1,no_change,24.792765636774682,,
OXY,2026-04-01,13,3,2,-2,upgrade_wave_2,,,
OZK,2026-02-01,6,1,-1,0,downgrade_1,-0.8830950378469371,,
OZK,2026-03-01,7,1,1,0,upgrade_1,-3.844501718213056,,
OZK,2026-04-01,7,1,0,0,no_change,,,
PAG,2026-02-01,9,1,0,0,no_change,0.08291345111295367,,
PAG,2026-03-01,9,1,0,0,no_change,-6.056373793803971,,
PAG,2026-04-01,9,1,0,0,no_change,,,
PANW,2026-02-01,46,2,0,-1,no_change,-11.798609933887095,,
PANW,2026-03-01,47,2,1,0,upgrade_1,3.6462530217566513,,
PANW,2026-04-01,50,1,3,-1,upgrade_wave_3,,,
PATH,2026-02-01,8,1,0,0,no_change,-12.311358220810176,,
PATH,2026-03-01,9,1,1,0,upgrade_1,1.3047530288909481,,
PATH,2026-04-01,10,1,1,0,upgrade_1,,,
PAYC,2026-02-01,12,0,0,0,no_change,-2.1818181818181848,,
PAYC,2026-03-01,12,0,0,0,no_change,-3.8623539696415743,,
PAYC,2026-04-01,12,0,0,0,no_change,,,
PAYX,2026-02-01,1,6,0,0,no_change,-7.3402501696887335,,
PAYX,2026-03-01,1,6,0,0,no_change,-0.565936999466099,,
PAYX,2026-04-01,1,7,0,1,no_change,,,
PB,2026-02-01,13,0,-3,0,downgrade_wave_3,1.4925373134328401,,
PB,2026-03-01,13,1,0,1,no_change,-6.707403723177485,,
PB,2026-04-01,13,1,0,0,no_change,,,
PCAR,2026-02-01,12,1,0,0,no_change,-1.3993979334472328,,
PCAR,2026-03-01,12,1,0,0,no_change,-10.801808232215093,,
PCAR,2026-04-01,12,1,0,0,no_change,,,
PCG,2026-02-01,16,1,0,0,no_change,22.697795071335936,,
PCG,2026-03-01,16,1,0,0,no_change,-7.9999999999999964,,
PCG,2026-04-01,16,1,0,0,no_change,,,
PCOR,2026-02-01,22,0,2,0,upgrade_wave_2,0.017702248185513803,,
PCOR,2026-03-01,22,0,0,0,no_change,1.3081395348837122,,
PCOR,2026-04-01,22,0,0,0,no_change,,,
PCTY,2026-02-01,22,0,0,0,no_change,-15.839383612387014,,
PCTY,2026-03-01,23,0,1,0,upgrade_1,2.009578364165643,,
PCTY,2026-04-01,23,0,0,0,no_change,,,
PEG,2026-02-01,13,0,1,0,upgrade_1,1.942690626517729,,
PEG,2026-03-01,13,0,0,0,no_change,-5.437434646218186,,
PEG,2026-04-01,13,0,0,0,no_change,,,
PEGA,2026-02-01,17,0,0,0,no_change,3.021286335545903,,
PEGA,2026-03-01,18,0,1,0,upgrade_1,-5.14520923850903,,
PEGA,2026-04-01,18,0,0,0,no_change,,,
PEN,2026-02-01,8,0,-14,0,downgrade_wave_3,-5.028338498478369,,
PEN,2026-03-01,8,0,0,0,no_change,-4.701065652312786,,
PEN,2026-04-01,8,0,0,0,no_change,,,
PENN,2026-02-01,15,1,0,0,no_change,16.27725856697819,,
PENN,2026-03-01,14,0,-1,-1,downgrade_1,-10.54987212276215,,
PENN,2026-04-01,16,0,2,0,upgrade_wave_2,,,
PEP,2026-02-01,13,1,1,0,upgrade_1,7.342315953915257,,
PEP,2026-03-01,13,1,0,0,no_change,-7.611641333804653,,
PEP,2026-04-01,13,1,0,0,no_change,,,
PFE,2026-02-01,15,1,0,0,no_change,0.529500756429635,,
PFE,2026-03-01,14,3,-1,2,downgrade_1,0.43399638336347746,,
PFE,2026-04-01,15,3,1,0,upgrade_1,,,
PFG,2026-02-01,2,7,-4,5,downgrade_wave_3,-1.1085304054054057,,
PFG,2026-03-01,2,7,0,0,no_change,-7.53510794382729,,
PFG,2026-04-01,5,1,3,-6,upgrade_wave_3,,,
PFGC,2026-02-01,20,0,1,0,upgrade_1,-3.562074384494507,,
PFGC,2026-03-01,20,0,0,0,no_change,-13.177416031320844,,
PFGC,2026-04-01,19,0,-1,0,downgrade_1,,,
PG,2026-02-01,22,1,-1,1,downgrade_1,5.238189365487234,,
PG,2026-03-01,22,1,0,0,no_change,-13.444976076555015,,
PG,2026-04-01,22,1,0,0,no_change,,,
PGR,2026-02-01,13,1,-1,0,downgrade_1,2.572115384615392,,
PGR,2026-03-01,13,1,0,0,no_change,-5.742768885144622,,
PGR,2026-04-01,13,1,0,0,no_change,,,
PH,2026-02-01,26,0,0,0,no_change,5.645195759958965,,
PH,2026-03-01,26,0,0,0,no_change,-14.635644780911228,,
PH,2026-04-01,27,0,1,0,upgrade_1,,,
PHM,2026-02-01,12,1,0,0,no_change,5.548005436086023,,
PHM,2026-03-01,12,1,0,0,no_change,-17.1137026239067,,
PHM,2026-04-01,13,1,1,0,upgrade_1,,,
PINS,2026-02-01,34,1,-1,0,downgrade_1,-13.691821057388154,,
PINS,2026-03-01,26,1,-8,0,downgrade_wave_3,5.137186223000589,,
PINS,2026-04-01,25,1,-1,0,downgrade_1,,,
PK,2026-02-01,10,2,8,-6,upgrade_wave_3,2.0128087831656094,,
PK,2026-03-01,10,2,0,0,no_change,-6.542882404951367,,
PK,2026-04-01,11,2,1,0,upgrade_1,,,
PKG,2026-02-01,9,1,1,0,upgrade_1,3.985621208717127,,
PKG,2026-03-01,9,1,0,0,no_change,-9.950891703282505,,
PKG,2026-04-01,9,1,0,0,no_change,,,
PLD,2026-02-01,18,0,-2,0,downgrade_wave_2,7.996323529411753,,
PLD,2026-03-01,18,0,0,0,no_change,-9.672441607631333,,
PLD,2026-04-01,18,0,0,0,no_change,,,
PLNT,2026-02-01,21,0,0,0,no_change,-9.018014059753964,,
PLNT,2026-03-01,21,0,0,0,no_change,-10.249543517954962,,
PLNT,2026-04-01,23,0,2,0,upgrade_wave_2,,,
PLTR,2026-02-01,13,3,2,0,upgrade_wave_2,0.4297701071014348,,
PLTR,2026-03-01,22,2,9,-1,upgrade_wave_3,0.2624097966324124,,
PLTR,2026-04-01,24,2,2,0,upgrade_wave_2,,,
PM,2026-02-01,19,0,-1,0,downgrade_1,-0.8415069103878681,,
PM,2026-03-01,18,0,-1,0,downgrade_1,-11.775410801263176,,
PM,2026-04-01,18,0,0,0,no_change,,,
PNC,2026-02-01,21,1,0,0,no_change,-4.5902373488580395,,
PNC,2026-03-01,21,0,0,-1,no_change,-5.034141747115606,,
PNC,2026-04-01,22,0,1,0,upgrade_1,,,
PNFP,2026-02-01,17,0,3,0,upgrade_wave_3,-4.059312230518453,,
PNFP,2026-03-01,18,0,1,0,upgrade_1,-7.833847509916259,,
PNFP,2026-04-01,19,0,1,0,upgrade_1,,,
PNR,2026-02-01,17,3,-1,2,downgrade_1,-7.402486476226644,,
PNR,2026-03-01,17,3,0,0,no_change,-15.32412541586854,,
PNR,2026-04-01,17,3,0,0,no_change,,,
PNW,2026-02-01,6,0,-2,0,downgrade_wave_2,9.020949123557065,,
